Link ID,Store ID,Location ID,Folder,Country,Publisher ID,Publisher,Location Name,Location Address,Location NPI,Location Address 2,Location City,Location State,Location Zip,Location Phone,Location Local Phone,Location Latitude,Location Longitude,External ID,Listing Name,Listing Address,Listing NPI,Listing Address 2,Listing City,Listing State,Listing Zip,Listing Phone,Listing Latitude,Listing Longitude,Listing URL,Sync External ID,Sync URL,Review Count,Listing ID,SQL Override,SQL PL Status,Status,Live Sync,Live Suppress,Advertiser/Claimed,Likes/Check-ins,Last Post Date
8234105-157099884,15822029;entityType=Attraction,8234105,CA,US,523,Where To?,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.80637911675151,-117.923082317791,'14475530500131318602,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.806377,-117.92308,http://wheretoapp.com/search?poi=14475530500131318602,'ded14d7757c307390b35556645d6c6e6,http://wheretoapp.com/search?poi=ded14d7757c307390b35556645d6c6e6,0,'157099884,Match,NoPowerListing,FOUND,0,0,0,0,0
8234105-157093943,15822029;entityType=Attraction,8234105,CA,US,768,Find Open,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.80637911675151,-117.923082317791,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US3218472,https://find-open.com/anaheim/goofys-sky-school-3218472,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
8234103-157093943,353341;entityType=Attraction,8234103,CA,US,768,Find Open,Golden Zephyr,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.805949,-117.922259,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US3218471,https://find-open.com/anaheim/golden-zephyr-3218471,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
8234201-157093943,353706;entityType=MerchandiseFacility,8234201,CA,US,768,Find Open,Gag Factory - Toontown Five & Dime,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.815461801407515,-117.9180001693116,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US3209101,https://find-open.com/anaheim/gag-factory-toontown-five-dime-3209101,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
8234102-157093943,353331;entityType=Attraction,8234102,CA,US,768,Find Open,Flik's Flyers,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.806819,-117.917785,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US3218470,https://find-open.com/anaheim/fliks-flyers-3218470,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
8234101-157093943,353327;entityType=Attraction,8234101,CA,US,768,Find Open,Finding Nemo Submarine Voyage,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.812811,-117.916776,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US3209058,https://find-open.com/anaheim/finding-nemo-submarine-voyage-3209058,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
8234200-157093943,17327711;entityType=MerchandiseFacility,8234200,CA,US,768,Find Open,Fairy Tale Treasures,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.812504,-117.919605,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US3218488,https://find-open.com/anaheim/fairy-tale-treasures-3218488,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
8234100-157093943,353325;entityType=Attraction,8234100,CA,US,768,Find Open,Enchanted Tiki Room,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.811643,-117.919564,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US3209047,https://find-open.com/anaheim/enchanted-tiki-room-3209047,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
8234198-157093943,353679;entityType=MerchandiseFacility,8234198,CA,US,768,Find Open,Emporium,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.810593,-117.919125,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US3209100,https://find-open.com/anaheim/emporium-3209100,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
8234099-157093943,353323;entityType=Attraction,8234099,CA,US,768,Find Open,Dumbo the Flying Elephant,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.813682,-117.918962,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US2959555,https://find-open.com/anaheim/dumbo-the-flying-elephant-2959555,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
8234098-157093943,353321;entityType=Attraction,8234098,CA,US,768,Find Open,Donald's Boat,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.815169,-117.919052,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US3209046,https://find-open.com/anaheim/donalds-boat-3209046,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
8234195-157093943,15488039;entityType=MerchandiseFacility,8234195,CA,US,768,Find Open,Disneyana,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.810097,-117.918589,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US3209099,https://find-open.com/anaheim/disneyana-3209099,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
3697416-157093943,336894;entityType=theme-park,3697416,CA,US,768,Find Open,Disney California Adventure Park,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.806112,-117.920859,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US3218435,https://find-open.com/anaheim/disney-california-adventure-park-3218435,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
8234097-157093943,353311;entityType=Attraction,8234097,CA,US,768,Find Open,Davy Crockett's Explorer Canoes,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.812481,-117.922071,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US2959566,https://find-open.com/anaheim/davy-crocketts-explorer-canoes-2959566,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
8234096-157093943,353309;entityType=Attraction,8234096,CA,US,768,Find Open,Chip 'n Dale Treehouse,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.815421,-117.919449,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US3209045,https://find-open.com/anaheim/chip-n-dale-treehouse-3209045,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
8234095-157093943,353295;entityType=Attraction,8234095,CA,US,768,Find Open,Big Thunder Mountain Railroad,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.812685,-117.920423,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US3209043,https://find-open.com/anaheim/big-thunder-mountain-railroad-3209043,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
8234094-157093943,353293;entityType=Attraction,8234094,CA,US,768,Find Open,Autopia,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.812559,-117.916377,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US3209044,https://find-open.com/anaheim/autopia-3209044,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
8234093-157093943,353291;entityType=Attraction,8234093,CA,US,768,Find Open,Astro Orbitor,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.812076,-117.918311,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US3209037,https://find-open.com/anaheim/astro-orbitor-3209037,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
8234092-157093943,367495;entityType=Attraction,8234092,CA,US,768,Find Open,Alice in Wonderland,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.813295,-117.918328,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US3209040,https://find-open.com/anaheim/alice-in-wonderland-3209040,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
8234179-157093943,15527906;entityType=restaurant,8234179,CA,US,768,Find Open,Alfresco Tasting Terrace,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.8153048,-117.9262072,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US3218487,https://find-open.com/anaheim/alfresco-tasting-terrace-3218487,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
8234193-157093943,353550;entityType=MerchandiseFacility,8234193,CA,US,768,Find Open,20th Century Music Company,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.810627,-117.918779,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US3209098,https://find-open.com/anaheim/20th-century-music-company-3209098,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
8234111-157093943,367492;entityType=Attraction,8234111,CA,US,768,Find Open,"""it's a small world"" Holiday",1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.814568540352354,-117.9178554957009,'US3151412,Goofy's Sky School,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.80638,-117.9231,https://find-open.com/anaheim/goofys-sky-school-3151412,'US3209061,https://find-open.com/anaheim/its-a-small-world-holiday-3209061,0,'157093943,Match,NoPowerListing,FOUND,0,0,0,0,0
3697281-157108074,207395;entityType=Entertainment,3697281,FL,US,505,YellowMoxie,Gran Fiesta Tour Starring the Three Caballeros,200 Epcot Center Drive,,,Bay Lake,FL,32821,4079395277,,28.371878360027225,-81.54701709325406,'541288703,Gran Fiesta Tour Starring the Three Caballeros,200 Epcot Center Dr,,,Orlando,FL,,4079395277,,,http://www.yellowmoxie.com/fl-orlando//541288703.ym,'yx-3697281,http://www.yellowmoxie.com/fl-bay-lake/gran-fiesta-tour-starring-the-three-caballeros/yx-3697281.ym,0,'157108074,Match,NoPowerListing,FOUND,0,0,0,0,0
3697354-157107847,90001805;entityType=restaurant,3697354,FL,US,505,YellowMoxie,Let's Go Slurpin',Disney's Typhoon Lagoon,,,Orlando,FL,32830,4079393463,,28.366141,-81.528897,'516951531,Grand Floridian Cafe,4401 Grand Floridian,,,Orlando,FL,,4079393463,,,http://www.yellowmoxie.com/fl-orlando//516951531.ym,'yx-3697354,http://www.yellowmoxie.com/fl-orlando/lets-go-slurpin/yx-3697354.ym,0,'157107847,Match,NoPowerListing,FOUND,0,0,0,0,0
3697552-146192057,90001724;entityType=restaurant,3697552,FL,US,559,Facebook,Grand Floridian Cafe,4401 Floridian Way,,,Orlando,FL,32836,4079393463,,28.411252718251127,-81.58739185019306,'1838617673116806,Grand Floridian Cafe,,,,Lake Buena Vista,FL,,,28.411364,-81.58722,https://www.facebook.com/pages/Grand-Floridian-Cafe/1838617673116806,'1924874017752733,https://www.facebook.com/GrandFloridianCafeFL/,2,'146192057,Match,NoPowerListing,FOUND,0,0,0,0,
3697596-133171970,113,3697596,FL,US,505,YellowMoxie,Wind & Waves Grill,9250 Island Grove Terrace,,,Vero Beach,FL,32963,7722342000,,27.761349037589238,-80.39650485676702,'524913617,Green Cabin Room,Disney's Vero Beach Resort 9250 Island Grove Terrace,,,Vero Beach,FL,,7722342000,,,http://www.yellowmoxie.com/fl-vero-beach//524913617.ym,'yx-3697596,http://www.yellowmoxie.com/fl-vero-beach/wind-&-waves-grill/yx-3697596.ym,0,'133171970,Match,NoPowerListing,FOUND,0,0,0,0,0
3697358-105582650,80010161;entityType=Attraction,3697358,FL,US,559,Facebook,Living with the Land,Epcot Center Drive,,,Orlando,FL,32836,4079395277,,28.3740772,-81.5527378,'1047758395284614,Greenhouse at Epcot's Living With the Land,,,,Lake Buena Vista,FL,,,28.373465,-81.552605,https://www.facebook.com/pages/Greenhouse-at-Epcots-Living-With-the-Land/1047758395284614,,,0,'105582650,Match,NoPowerListing,FOUND,0,0,0,1,
8234106-157107463,353345;entityType=Attraction,8234106,CA,US,505,YellowMoxie,Grizzly River Run,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.807548,-117.920845,'524932190,Grizzly River Run,1313 S Disneyland Dr,,,Anaheim,CA,,7147814565,,,http://www.yellowmoxie.com/ca-anaheim//524932190.ym,'yx-8234106,http://www.yellowmoxie.com/ca-anaheim/grizzly-river-run/yx-8234106.ym,0,'157107463,Match,NoPowerListing,FOUND,0,0,0,0,0
3697415-146191378,330339;entityType=theme-park,3697415,CA,US,559,Facebook,Disneyland Park,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814636,,33.8120918,-117.9189742,'116516171702483,Grizzly River Run,1313 Disneyland Dr.,,,Anaheim,CA,92802,7147814565,33.807327,-117.92081,https://www.facebook.com/GrizzlyRiverRun/,,,1057,'146191378,Match,NoPowerListing,FOUND,0,0,Claimed,5502,05-08-17 17:30
3697416-146191378,336894;entityType=theme-park,3697416,CA,US,559,Facebook,Disney California Adventure Park,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.806112,-117.920859,'116516171702483,Grizzly River Run,1313 Disneyland Dr.,,,Anaheim,CA,92802,7147814565,33.807327,-117.92081,https://www.facebook.com/GrizzlyRiverRun/,,,1057,'146191378,Match,NoPowerListing,FOUND,0,0,Claimed,5502,05-08-17 17:30
8234216-146212945,353909;entityType=MerchandiseFacility,8234216,CA,US,433,Superpages,Westward Ho Trading Company,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.81221419978831,-117.91978009325408,'2718676240,Guardians of the Galaxy-Mission: BREAKOUT,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.8077,-117.9226,https://www.superpages.com/bp/anaheim-ca/guardians-of-the-galaxymission-breakout-L2718676240.htm?SRC=nx87tb39&lbp=1&PGID=yp704.8084.1514422703114.180460188091&bidType=FLCLIK&TR=77&bpp=0,'2717831652,https://www.superpages.com/bp/anaheim-ca/westward-ho-trading-company-L2717831652.htm?SRC=nx87tb39&lbp=1&PGID=yp706.8082.1514422360334.176742048372&bidType=FLCLIK&TR=77&bpp=0&T=Anaheim&S=CA,0,'146212945,Match,NoPowerListing,FOUND,0,1,0,0,0
8234141-146212945,353457;entityType=Attraction,8234141,CA,US,433,Superpages,Turtle Talk with Crush,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.807407,-117.917752,'2718676240,Guardians of the Galaxy-Mission: BREAKOUT,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.8077,-117.9226,https://www.superpages.com/bp/anaheim-ca/guardians-of-the-galaxymission-breakout-L2718676240.htm?SRC=nx87tb39&lbp=1&PGID=yp704.8084.1514422703114.180460188091&bidType=FLCLIK&TR=77&bpp=0,'2717925343,https://www.superpages.com/bp/anaheim-ca/turtle-talk-with-crush-L2717925343.htm?SRC=nx87tb39&lbp=1&PGID=yp701.8083.1514422410670.1961745246149&bidType=FLCLIK&TR=77&bpp=0&T=Anaheim&S=CA,0,'146212945,Match,NoPowerListing,FOUND,0,1,0,0,0
8234140-146212945,353455;entityType=Attraction,8234140,CA,US,433,Superpages,Tuck and Roll's Drive 'Em Buggies,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.806363399043285,-117.91756269080736,'2718676240,Guardians of the Galaxy-Mission: BREAKOUT,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.8077,-117.9226,https://www.superpages.com/bp/anaheim-ca/guardians-of-the-galaxymission-breakout-L2718676240.htm?SRC=nx87tb39&lbp=1&PGID=yp704.8084.1514422703114.180460188091&bidType=FLCLIK&TR=77&bpp=0,'2717925342,https://www.superpages.com/bp/anaheim-ca/tuck-and-rolls-drive-em-buggies-L2717925342.htm?SRC=nx87tb39&lbp=1&PGID=yp701.8082.1514422411745.2031529277472&bidType=FLCLIK&TR=77&bpp=0&T=Anaheim&S=CA,0,'146212945,Match,NoPowerListing,FOUND,0,1,0,0,0
8234139-146212945,353453;entityType=Attraction,8234139,CA,US,433,Superpages,Toy Story Midway Mania!,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.804559,-117.921694,'2718676240,Guardians of the Galaxy-Mission: BREAKOUT,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.8077,-117.9226,https://www.superpages.com/bp/anaheim-ca/guardians-of-the-galaxymission-breakout-L2718676240.htm?SRC=nx87tb39&lbp=1&PGID=yp704.8084.1514422703114.180460188091&bidType=FLCLIK&TR=77&bpp=0,'2717925341,https://www.superpages.com/bp/anaheim-ca/toy-story-midway-mania-L2717925341.htm?SRC=nx87tb39&lbp=1&PGID=yp707.8081.1514422414274.1961401345457&bidType=FLCLIK&TR=77&bpp=0&T=Anaheim&S=CA,0,'146212945,Match,NoPowerListing,FOUND,0,1,0,0,0
8234215-146212945,353876;entityType=MerchandiseFacility,8234215,CA,US,433,Superpages,The Star Trader,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.8153048,-117.9262072,'2718676240,Guardians of the Galaxy-Mission: BREAKOUT,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.8077,-117.9226,https://www.superpages.com/bp/anaheim-ca/guardians-of-the-galaxymission-breakout-L2718676240.htm?SRC=nx87tb39&lbp=1&PGID=yp704.8084.1514422703114.180460188091&bidType=FLCLIK&TR=77&bpp=0,'2717831651,https://www.superpages.com/bp/anaheim-ca/the-star-trader-L2717831651.htm?SRC=nx87tb39&lbp=1&PGID=yp703.8081.1514422363907.1861142504289&bidType=FLCLIK&TR=77&bpp=0&T=Anaheim&S=CA,0,'146212945,Match,NoPowerListing,FOUND,0,1,0,0,0
8234117-146212945,353449;entityType=Attraction,8234117,CA,US,433,Superpages,The Many Adventures of Winnie the Pooh,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.812525,-117.923135,'2718676240,Guardians of the Galaxy-Mission: BREAKOUT,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.8077,-117.9226,https://www.superpages.com/bp/anaheim-ca/guardians-of-the-galaxymission-breakout-L2718676240.htm?SRC=nx87tb39&lbp=1&PGID=yp704.8084.1514422703114.180460188091&bidType=FLCLIK&TR=77&bpp=0,'2717925319,https://www.superpages.com/bp/anaheim-ca/the-many-adventures-of-winnie-the-pooh-L2717925319.htm?SRC=nx87tb39&lbp=1&PGID=yp704.8081.1514422425777.191733134078&bidType=FLCLIK&TR=77&bpp=0&T=Anaheim&S=CA,0,'146212945,Match,NoPowerListing,FOUND,0,1,0,0,0
8234214-146212945,353873;entityType=MerchandiseFacility,8234214,CA,US,433,Superpages,"The Mad Hatter on Main Street, U.S.A.",1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.81089057282275,-117.91876763105392,'2718676240,Guardians of the Galaxy-Mission: BREAKOUT,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.8077,-117.9226,https://www.superpages.com/bp/anaheim-ca/guardians-of-the-galaxymission-breakout-L2718676240.htm?SRC=nx87tb39&lbp=1&PGID=yp704.8084.1514422703114.180460188091&bidType=FLCLIK&TR=77&bpp=0,'2717831650,https://www.superpages.com/bp/anaheim-ca/the-mad-hatter-on-main-street-usa-L2717831650.htm?SRC=nx87tb39&lbp=1&PGID=yp702.8084.1514422363925.176625384156&bidType=FLCLIK&TR=77&bpp=0&T=Anaheim&S=CA,0,'146212945,Match,NoPowerListing,FOUND,0,1,0,0,0
8234213-146212945,8015397;entityType=MerchandiseFacility,8234213,CA,US,433,Superpages,The Mad Hatter in Fantasyland,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.81336111845573,-117.91866836441801,'2718676240,Guardians of the Galaxy-Mission: BREAKOUT,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.8077,-117.9226,https://www.superpages.com/bp/anaheim-ca/guardians-of-the-galaxymission-breakout-L2718676240.htm?SRC=nx87tb39&lbp=1&PGID=yp704.8084.1514422703114.180460188091&bidType=FLCLIK&TR=77&bpp=0,'2717831649,https://www.superpages.com/bp/anaheim-ca/the-mad-hatter-in-fantasyland-L2717831649.htm?SRC=nx87tb39&lbp=1&PGID=yp704.8083.1514422361476.192671558245&bidType=FLCLIK&TR=77&bpp=0&T=Anaheim&S=CA,0,'146212945,Match,NoPowerListing,FOUND,0,1,0,0,0
8234114-146212945,15575069;entityType=Attraction,8234114,CA,US,433,Superpages,The Little Mermaid ~ Ariel's Undersea Adventure,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.8063489,-117.9212593,'2718676240,Guardians of the Galaxy-Mission: BREAKOUT,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.8077,-117.9226,https://www.superpages.com/bp/anaheim-ca/guardians-of-the-galaxymission-breakout-L2718676240.htm?SRC=nx87tb39&lbp=1&PGID=yp704.8084.1514422703114.180460188091&bidType=FLCLIK&TR=77&bpp=0,'2717925316,https://www.superpages.com/bp/anaheim-ca/the-little-mermaid-ariels-undersea-adventure-L2717925316.htm?SRC=nx87tb39&lbp=1&PGID=yp704.8082.1514422430806.1841308062479&bidType=FLCLIK&TR=77&bpp=0&T=Anaheim&S=CA,0,'146212945,Match,NoPowerListing,FOUND,0,1,0,0,0
8234212-146212945,18684893;entityType=MerchandiseFacility,8234212,CA,US,433,Superpages,The Collector's Warehouse,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.8153048,-117.9262072,'2718676240,Guardians of the Galaxy-Mission: BREAKOUT,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.8077,-117.9226,https://www.superpages.com/bp/anaheim-ca/guardians-of-the-galaxymission-breakout-L2718676240.htm?SRC=nx87tb39&lbp=1&PGID=yp704.8084.1514422703114.180460188091&bidType=FLCLIK&TR=77&bpp=0,'2717831648,https://www.superpages.com/bp/anaheim-ca/the-collectors-warehouse-L2717831648.htm?SRC=nx87tb39&lbp=1&PGID=yp704.8082.1514422361504.1831190624122&bidType=FLCLIK&TR=77&bpp=0&T=Anaheim&S=CA,0,'146212945,Match,NoPowerListing,FOUND,0,1,0,0,0
8234211-146212945,353595;entityType=MerchandiseFacility,8234211,CA,US,433,Superpages,The Briar Patch,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.812285,-117.922197,'2718676240,Guardians of the Galaxy-Mission: BREAKOUT,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.8077,-117.9226,https://www.superpages.com/bp/anaheim-ca/guardians-of-the-galaxymission-breakout-L2718676240.htm?SRC=nx87tb39&lbp=1&PGID=yp704.8084.1514422703114.180460188091&bidType=FLCLIK&TR=77&bpp=0,'2717831647,https://www.superpages.com/bp/anaheim-ca/the-briar-patch-L2717831647.htm?SRC=nx87tb39&lbp=1&PGID=yp705.8082.1514422366496.180322540857&bidType=FLCLIK&TR=77&bpp=0&T=Anaheim&S=CA,0,'146212945,Match,NoPowerListing,FOUND,0,1,0,0,0
8234138-146212945,353445;entityType=Attraction,8234138,CA,US,433,Superpages,Tarzan's Treehouse™,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.811308,-117.920555,'2718676240,Guardians of the Galaxy-Mission: BREAKOUT,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.8077,-117.9226,https://www.superpages.com/bp/anaheim-ca/guardians-of-the-galaxymission-breakout-L2718676240.htm?SRC=nx87tb39&lbp=1&PGID=yp704.8084.1514422703114.180460188091&bidType=FLCLIK&TR=77&bpp=0,'2717925340,http://www.superpages.com/bp/Anaheim-CA/Tarzans-TreehouseTM-L2717925340.htm?lbp=1,0,'146212945,Match,NoPowerListing,FOUND,0,1,0,0,0
8234210-146212945,353867;entityType=MerchandiseFacility,8234210,CA,US,433,Superpages,Studio Store,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.80827,-117.917478,'2718676240,Guardians of the Galaxy-Mission: BREAKOUT,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.8077,-117.9226,https://www.superpages.com/bp/anaheim-ca/guardians-of-the-galaxymission-breakout-L2718676240.htm?SRC=nx87tb39&lbp=1&PGID=yp704.8084.1514422703114.180460188091&bidType=FLCLIK&TR=77&bpp=0,'2717831646,https://www.superpages.com/bp/anaheim-ca/studio-store-L2717831646.htm?SRC=nx87tb39&lbp=1&PGID=yp705.8081.1514422366500.18327717451&bidType=FLCLIK&TR=77&bpp=1&T=Anaheim&S=CA,0,'146212945,Match,NoPowerListing,FOUND,0,1,0,0,0
8234091-146212945,18243993;entityType=Attraction,8234091,CA,US,433,Superpages,Star Wars: Path of the Jedi,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,,33.811747,-117.917712,'2718676240,Guardians of the Galaxy-Mission: BREAKOUT,1313 Disneyland Dr,,,Anaheim,CA,92802,7147814565,33.8077,-117.9226,https://www.superpages.com/bp/anaheim-ca/guardians-of-the-galaxymission-breakout-L2718676240.htm?SRC=nx87tb39&lbp=1&PGID=yp704.8084.1514422703114.180460188091&bidType=FLCLIK&TR=77&bpp=0,'2717925293,https://www.superpages.com/bp/anaheim-ca/star-wars-path-of-the-jedi-L2717925293.htm?SRC=nx87tb39&lbp=1&PGID=yp700.8084.1514422356730.1961594571679&bidType=FLCLIK&TR=77&bpp=1&T=Anaheim&S=CA,0,'146212945,Match,NoPowerListing,FOUND,0,1,0,0,0
