jehiel,hiel,,,,,,,,,,,,,,,
theodore,ted,ted,teddy,teddy,theo,,,,,,,,,,,
estelle,essy,stella,,,,,,,,,,,,,,
jeanne,jane,jeannie,,,,,,,,,,,,,,
azariah,aze,riah,,,,,,,,,,,,,,
uriah,riah,,,,,,,,,,,,,,,
philinda,linda,lindy,lynn,,,,,,,,,,,,,
aldo,al,,,,,,,,,,,,,,,
smith,smitty,,,,,,,,,,,,,,,
mervyn,merv,,,,,,,,,,,,,,,
laurence,larry,lon,lonny,lorne,lorry,,,,,,,,,,,
montgomery,gum,monty,,,,,,,,,,,,,,
genevieve,eve,jean,jenny,,,,,,,,,,,,,
victor,vic,,,,,,,,,,,,,,,
edyth,edie,edye,,,,,,,,,,,,,,
francis,fran,fran,frank,frankie,,,,,,,,,,,,
adelaide,addy,adele,dell,della,heidi,,,,,,,,,,,
raymond,ray,ray,ray,,,,,,,,,,,,,
bill,fred,,,,,,,,,,,,,,,
cassandra,cassie,sandra,sandy,,,,,,,,,,,,,
carol,carrie,cassie,lynn,,,,,,,,,,,,,
alonzo,al,lon,lonzo,,,,,,,,,,,,,
joyce,joy,,,,,,,,,,,,,,,
hester,esther,hessy,hetty,,,,,,,,,,,,,
elizabeth,bess,bessie,beth,betsy,betty,eliza,lib,libby,lisa,liz,liza,lizzie,,,,
junior,jr,june,junie,,,,,,,,,,,,,
alan,al,,,,,,,,,,,,,,,
martha,marty,mat,mattie,patsy,patty,,,,,,,,,,,
cecilia,celia,cissy,,,,,,,,,,,,,,
raphael,ralph,,,,,,,,,,,,,,,
vanessa,essa,nessa,vanna,,,,,,,,,,,,,
michael,micah,mick,micky,mike,,,,,,,,,,,,
dominic,dom,,,,,,,,,,,,,,,
kristy,chris,,,,,,,,,,,,,,,
elwood,woody,,,,,,,,,,,,,,,
russell,russ,russ,rusty,,,,,,,,,,,,,
harold,hal,harry,,,,,,,,,,,,,,
pelegrine,perry,,,,,,,,,,,,,,,
janice,jan,,,,,,,,,,,,,,,
asahel,asa,,,,,,,,,,,,,,,
sarah,sadie,sally,,,,,,,,,,,,,,
tabitha,tabby,,,,,,,,,,,,,,,
kent,ken,kendrick,kenny,,,,,,,,,,,,,
agatha,aggy,,,,,,,,,,,,,,,
vinson,vinny,,,,,,,,,,,,,,,
augustus,august,austin,gus,,,,,,,,,,,,,
antoinette,ann,netta,tony,,,,,,,,,,,,,
adaline,ada,addy,delia,dell,lena,,,,,,,,,,,
valentine,felty,,,,,,,,,,,,,,,
thaddeus,thad,,,,,,,,,,,,,,,
jennifer,jennie,,,,,,,,,,,,,,,
cathleen,cassie,cathy,kathy,katy,kay,kit,kittie,lena,trina,,,,,,,
delores,dee,dell,della,lola,lolly,,,,,,,,,,,
mitchell,mitch,,,,,,,,,,,,,,,
gilbert,bert,bert,gil,wilber,,,,,,,,,,,,
alexandra,alex,alla,sandra,sandy,,,,,,,,,,,,
bertha,bert,bertie,birdie,,,,,,,,,,,,,
allan,al,,,,,,,,,,,,,,,
katelyn,kate,kay,kaye,,,,,,,,,,,,,
john,jack,jock,johnny,,,,,,,,,,,,,
dorothy,dolly,dortha,dot,dotty,,,,,,,,,,,,
stuart,stu,,,,,,,,,,,,,,,
leroy,l.r.,lee,roy,,,,,,,,,,,,,
jessica,jessie,,,,,,,,,,,,,,,
bradford,brad,ford,,,,,,,,,,,,,,
sullivan,sully,van,,,,,,,,,,,,,,
abbie,abigail,,,,,,,,,,,,,,,
abby,abigail,,,,,,,,,,,,,,,
abe,abraham,,,,,,,,,,,,,,,
abe,abram,,,,,,,,,,,,,,,
ada,adaline,,,,,,,,,,,,,,,
addy,adaline,,,,,,,,,,,,,,,
aggy,agatha,,,,,,,,,,,,,,,
aggy,agnes,,,,,,,,,,,,,,,
aggy,augusta,,,,,,,,,,,,,,,
aggy,augustina,,,,,,,,,,,,,,,
al,alan,,,,,,,,,,,,,,,
al,albert,,,,,,,,,,,,,,,
al,aldo,,,,,,,,,,,,,,,
al,alexander,,,,,,,,,,,,,,,
al,alfonse,,,,,,,,,,,,,,,
al,alfred,,,,,,,,,,,,,,,
al,allan,,,,,,,,,,,,,,,
al,allen,,,,,,,,,,,,,,,
al,alonzo,,,,,,,,,,,,,,,
alex,alexander,,,,,,,,,,,,,,,
alex,alexandra,,,,,,,,,,,,,,,
allie,alice,,,,,,,,,,,,,,,
allie,alicia,,,,,,,,,,,,,,,
allie,almena,,,,,,,,,,,,,,,
andy,anderson,,,,,,,,,,,,,,,
andy,andrew,,,,,,,,,,,,,,,
ann,antoinette,,,,,,,,,,,,,,,
ann,antonia,,,,,,,,,,,,,,,
ann,rosaenn,,,,,,,,,,,,,,,
ann,rosaenna,,,,,,,,,,,,,,,
ann,roxanne,,,,,,,,,,,,,,,
ann,roxanna,,,,,,,,,,,,,,,
annie,ann,,,,,,,,,,,,,,,
annie,anne,,,,,,,,,,,,,,,
ara,arabella,,,,,,,,,,,,,,,
ara,arabelle,,,,,,,,,,,,,,,
archie,archibald,,,,,,,,,,,,,,,
arly,arlene,,,,,,,,,,,,,,,
art,arthur,,,,,,,,,,,,,,,
babs,barbara,,,,,,,,,,,,,,,
barbie,barbara,,,,,,,,,,,,,,,
barney,barnabas,,,,,,,,,,,,,,,
barney,bernard,,,,,,,,,,,,,,,
bart,bartholomew,,,,,,,,,,,,,,,
bea,beatrice,,,,,,,,,,,,,,,
becca,rebecca,,,,,,,,,,,,,,,
becky,rebecca,,,,,,,,,,,,,,,
bella,arabella,,,,,,,,,,,,,,,
bella,isabella,,,,,,,,,,,,,,,
bella,rosabella,,,,,,,,,,,,,,,
belle,arabella,,,,,,,,,,,,,,,
belle,belinda,,,,,,,,,,,,,,,
belle,isabel,,,,,,,,,,,,,,,
belle,isabelle,,,,,,,,,,,,,,,
belle,rosabel,,,,,,,,,,,,,,,
ben,benedict,,,,,,,,,,,,,,,
ben,benjamin,,,,,,,,,,,,,,,
benjy,benjamin,,,,,,,,,,,,,,,
bennie,benedict,,,,,,,,,,,,,,,
berny,bernard,,,,,,,,,,,,,,,
bert,albert,,,,,,,,,,,,,,,
bert,delbert,,,,,,,,,,,,,,,
bert,elbert,,,,,,,,,,,,,,,
bert,gilbert,,,,,,,,,,,,,,,
bert,herbert,,,,,,,,,,,,,,,
bert,hubert,,,,,,,,,,,,,,,
bert,norbert,,,,,,,,,,,,,,,
bess,elizabeth,,,,,,,,,,,,,,,
beth,elizabeth,,,,,,,,,,,,,,,
betsy,elizabeth,,,,,,,,,,,,,,,
betty,elizabeth,,,,,,,,,,,,,,,
bill,robert,,,,,,,,,,,,,,,
bill,william,,,,,,,,,,,,,,,
billy,robert,,,,,,,,,,,,,,,
billy,william,,,,,,,,,,,,,,,
birdie,bertha,,,,,,,,,,,,,,,
birdie,roberta,,,,,,,,,,,,,,,
birtie,roberta,,,,,,,,,,,,,,,
bob,robert,,,,,,,,,,,,,,,
bobbie,barbara,,,,,,,,,,,,,,,
bobbie,roberta,,,,,,,,,,,,,,,
bobby,robert,,,,,,,,,,,,,,,
brad,bradford,,,,,,,,,,,,,,,
brody,broderick,,,,,,,,,,,,,,,
cal,calvin,,,,,,,,,,,,,,,
cammie,camile,,,,,,,,,,,,,,,
carl,charles,,,,,,,,,,,,,,,
carol,carolann,,,,,,,,,,,,,,,
carol,caroline,,,,,,,,,,,,,,,
cassie,caroline,,,,,,,,,,,,,,,
cassie,cassandra,,,,,,,,,,,,,,,
cassie,catherine,,,,,,,,,,,,,,,
cassie,cathleen,,,,,,,,,,,,,,,
cathy,catherine,,,,,,,,,,,,,,,
cathy,cathleen,,,,,,,,,,,,,,,
charlie,charles,,,,,,,,,,,,,,,
chet,chester,,,,,,,,,,,,,,,
chris,christa,,,,,,,,,,,,,,,
chris,christian,,,,,,,,,,,,,,,
chris,christina,,,,,,,,,,,,,,,
chris,christine,,,,,,,,,,,,,,,
chris,christopher,,,,,,,,,,,,,,,
chris,kristen,,,,,,,,,,,,,,,
chris,kristin,,,,,,,,,,,,,,,
chris,kristy,,,,,,,,,,,,,,,
chuck,charles,,,,,,,,,,,,,,,
cindy,cinderlla,,,,,,,,,,,,,,,
cindy,cynthia,,,,,,,,,,,,,,,
clara,clarissa,,,,,,,,,,,,,,,
cliff,clifford,,,,,,,,,,,,,,,
cliff,clifton,,,,,,,,,,,,,,,
connie,constance,,,,,,,,,,,,,,,
crissy,chrintina,,,,,,,,,,,,,,,
crissy,chrintine,,,,,,,,,,,,,,,
curt,curtis,,,,,,,,,,,,,,,
cy,cyrus,,,,,,,,,,,,,,,
dan,daniel,,,,,,,,,,,,,,,
danny,daniel,,,,,,,,,,,,,,,
dave,david,,,,,,,,,,,,,,,
davey,david,,,,,,,,,,,,,,,
deb,deborah,,,,,,,,,,,,,,,
deb,debra,,,,,,,,,,,,,,,
debbie,deborah,,,,,,,,,,,,,,,
debbie,debra,,,,,,,,,,,,,,,
dee,delores,,,,,,,,,,,,,,,
del,delbert,,,,,,,,,,,,,,,
della,delores,,,,,,,,,,,,,,,
dennie,dennis,,,,,,,,,,,,,,,
dennis,dennison,,,,,,,,,,,,,,,
denny,dennis,,,,,,,,,,,,,,,
dick,richard,,,,,,,,,,,,,,,
dolly,dorothy,,,,,,,,,,,,,,,
dom,domenic,,,,,,,,,,,,,,,
dom,dominico,,,,,,,,,,,,,,,
don,donald,,,,,,,,,,,,,,,
don,donato,,,,,,,,,,,,,,,
donnie,donald,,,,,,,,,,,,,,,
donny,donald,,,,,,,,,,,,,,,
dora,dorothy,,,,,,,,,,,,,,,
dora,eldora,,,,,,,,,,,,,,,
dora,isadora,,,,,,,,,,,,,,,
dot,dorothy,,,,,,,,,,,,,,,
dottie,dorothy,,,,,,,,,,,,,,,
dotty,dorothy,,,,,,,,,,,,,,,
drew,andrew,,,,,,,,,,,,,,,
ed,edgar,,,,,,,,,,,,,,,
ed,edmond,,,,,,,,,,,,,,,
ed,edmund,,,,,,,,,,,,,,,
ed,eduardo,,,,,,,,,,,,,,,
ed,edward,,,,,,,,,,,,,,,
ed,edwin,,,,,,,,,,,,,,,
eddie,edgar,,,,,,,,,,,,,,,
eddie,edmond,,,,,,,,,,,,,,,
eddie,edmund,,,,,,,,,,,,,,,
eddie,eduardo,,,,,,,,,,,,,,,
eddie,edward,,,,,,,,,,,,,,,
eddie,edwin,,,,,,,,,,,,,,,
eddy,edgar,,,,,,,,,,,,,,,
eddy,edmond,,,,,,,,,,,,,,,
eddy,edmund,,,,,,,,,,,,,,,
eddy,eduardo,,,,,,,,,,,,,,,
eddy,edward,,,,,,,,,,,,,,,
eddy,edwin,,,,,,,,,,,,,,,
edie,edith,,,,,,,,,,,,,,,
edie,edyth,,,,,,,,,,,,,,,
edie,edythe,,,,,,,,,,,,,,,
edye,edyth,,,,,,,,,,,,,,,
edye,edythe,,,,,,,,,,,,,,,
elaine,eleanor,,,,,,,,,,,,,,,
ella,gabriella,,,,,,,,,,,,,,,
ellen,eleanor,,,,,,,,,,,,,,,
emily,amelia,,,,,,,,,,,,,,,
emily,emeline,,,,,,,,,,,,,,,
emma,emeline,,,,,,,,,,,,,,,
emma,emily,,,,,,,,,,,,,,,
eve,genevieve,,,,,,,,,,,,,,,
fay,faith,,,,,,,,,,,,,,,
flo,florence,,,,,,,,,,,,,,,
flora,florence,,,,,,,,,,,,,,,
fran,frances,,,,,,,,,,,,,,,
fran,francine,,,,,,,,,,,,,,,
fran,francis,,,,,,,,,,,,,,,
francie,frances,,,,,,,,,,,,,,,
francie,francine,,,,,,,,,,,,,,,
frank,francis,,,,,,,,,,,,,,,
frank,franklin,,,,,,,,,,,,,,,
frankie,francis,,,,,,,,,,,,,,,
frannie,frances,,,,,,,,,,,,,,,
frannie,francine,,,,,,,,,,,,,,,
franny,frances,,,,,,,,,,,,,,,
franny,francine,,,,,,,,,,,,,,,
fred,alfred,,,,,,,,,,,,,,,
fred,ferdinand,,,,,,,,,,,,,,,
fred,frederick,,,,,,,,,,,,,,,
fred,frieda,,,,,,,,,,,,,,,
fred,winnifred,,,,,,,,,,,,,,,
freda,alfreda,,,,,,,,,,,,,,,
freda,fredericka,,,,,,,,,,,,,,,
freddie,ferdinand,,,,,,,,,,,,,,,
freddie,frederick,,,,,,,,,,,,,,,
freddie,frieda,,,,,,,,,,,,,,,
freddie,winnifred,,,,,,,,,,,,,,,
freddy,alfreda,,,,,,,,,,,,,,,
freddy,ferdinand,,,,,,,,,,,,,,,
freddy,frederick,,,,,,,,,,,,,,,
freddy,frieda,,,,,,,,,,,,,,,
freddy,winnifred,,,,,,,,,,,,,,,
gabby,gabriella,,,,,,,,,,,,,,,
gabby,gabrielle,,,,,,,,,,,,,,,
gabe,gabriel,,,,,,,,,,,,,,,
gail,abigail,,,,,,,,,,,,,,,
gene,eugene,,,,,,,,,,,,,,,
geoff,geoffrey,,,,,,,,,,,,,,,
geoff,jeffrey,,,,,,,,,,,,,,,
george,georgine,,,,,,,,,,,,,,,
gerrie,geraldine,,,,,,,,,,,,,,,
gerry,gerald,,,,,,,,,,,,,,,
gerry,geraldine,,,,,,,,,,,,,,,
gertie,gertrude,,,,,,,,,,,,,,,
gil,gilbert,,,,,,,,,,,,,,,
gina,regina,,,,,,,,,,,,,,,
gretta,margaretta,,,,,,,,,,,,,,,
gus,augustine,,,,,,,,,,,,,,,
gus,augustus,,,,,,,,,,,,,,,
gwen,gwendolyn,,,,,,,,,,,,,,,
hal,harold,,,,,,,,,,,,,,,
hal,henry,,,,,,,,,,,,,,,
hank,henry,,,,,,,,,,,,,,,
hannah,johannah,,,,,,,,,,,,,,,
harry,harold,,,,,,,,,,,,,,,
harry,henry,,,,,,,,,,,,,,,
hattie,harriet,,,,,,,,,,,,,,,
henny,henrietta,,,,,,,,,,,,,,,
herb,herbert,,,,,,,,,,,,,,,
hetty,hester,,,,,,,,,,,,,,,
hipsie,hipsbibah,,,,,,,,,,,,,,,
hugh,hubert,,,,,,,,,,,,,,,
iggy,ignatius,,,,,,,,,,,,,,,
issy,isabel,,,,,,,,,,,,,,,
issy,isabella,,,,,,,,,,,,,,,
issy,isabelle,,,,,,,,,,,,,,,
issy,isadora,,,,,,,,,,,,,,,
izzy,isadore,,,,,,,,,,,,,,,
jake,jacob,,,,,,,,,,,,,,,
jamie,benjamin,,,,,,,,,,,,,,,
jamie,james,,,,,,,,,,,,,,,
jan,janet,,,,,,,,,,,,,,,
jay,jacob,,,,,,,,,,,,,,,
jean,genevieve,,,,,,,,,,,,,,,
jeb,jebadiah,,,,,,,,,,,,,,,
jeff,geoffrey,,,,,,,,,,,,,,,
jeff,jefferson,,,,,,,,,,,,,,,
jeff,jeffrey,,,,,,,,,,,,,,,
jennie,jennifer,,,,,,,,,,,,,,,
jenny,jennifer,,,,,,,,,,,,,,,
jenny,genevieve,,,,,,,,,,,,,,,
jerry,gerald,,,,,,,,,,,,,,,
jerry,geraldine,,,,,,,,,,,,,,,
jerry,jeremiah,,,,,,,,,,,,,,,
jessie,jessica,,,,,,,,,,,,,,,
jim,james,,,,,,,,,,,,,,,
jimmie,james,,,,,,,,,,,,,,,
jimmy,james,,,,,,,,,,,,,,,
jo,joan,,,,,,,,,,,,,,,
jo,joann,,,,,,,,,,,,,,,
jo,joanna,,,,,,,,,,,,,,,
jo,joanne,,,,,,,,,,,,,,,
jo,johanna,,,,,,,,,,,,,,,
jo,johannah,,,,,,,,,,,,,,,
jo,josophine,,,,,,,,,,,,,,,
jody,joseph,,,,,,,,,,,,,,,
joe,joseph,,,,,,,,,,,,,,,
joe,joshua,,,,,,,,,,,,,,,
joey,joseph,,,,,,,,,,,,,,,
joey,josophine,,,,,,,,,,,,,,,
john,johann,,,,,,,,,,,,,,,
john,jonathan,,,,,,,,,,,,,,,
jon,jonathan,,,,,,,,,,,,,,,
josey,josophine,,,,,,,,,,,,,,,
josh,joshua,,,,,,,,,,,,,,,
joy,joyce,,,,,,,,,,,,,,,
judy,judith,,,,,,,,,,,,,,,
julie,julia,,,,,,,,,,,,,,,
kate,katelin,,,,,,,,,,,,,,,
kate,katelyn,,,,,,,,,,,,,,,
kate,katherine,,,,,,,,,,,,,,,
kathy,katherine,,,,,,,,,,,,,,,
kathy,kathleen,,,,,,,,,,,,,,,
kathy,kathryn,,,,,,,,,,,,,,,
katy,katherine,,,,,,,,,,,,,,,
katy,kathleen,,,,,,,,,,,,,,,
kay,katelin,,,,,,,,,,,,,,,
kay,katelyn,,,,,,,,,,,,,,,
kay,katherine,,,,,,,,,,,,,,,
kaye,katelin,,,,,,,,,,,,,,,
kaye,katelyn,,,,,,,,,,,,,,,
kaye,katherine,,,,,,,,,,,,,,,
ken,kenneth,,,,,,,,,,,,,,,
kenny,kenneth,,,,,,,,,,,,,,,
kim,kimberley,,,,,,,,,,,,,,,
kim,kimberly,,,,,,,,,,,,,,,
larry,laurence,,,,,,,,,,,,,,,
larry,lawrence,,,,,,,,,,,,,,,
lee,elias,,,,,,,,,,,,,,,
lena,aileen,,,,,,,,,,,,,,,
lena,arlene,,,,,,,,,,,,,,,
lena,cathleen,,,,,,,,,,,,,,,
lena,darlene,,,,,,,,,,,,,,,
lena,kathleen,,,,,,,,,,,,,,,
lena,magdelina,,,,,,,,,,,,,,,
lenny,leonard,,,,,,,,,,,,,,,
leo,leonard,,,,,,,,,,,,,,,
leon,leonard,,,,,,,,,,,,,,,
leon,napoleon,,,,,,,,,,,,,,,
les,lester,,,,,,,,,,,,,,,
libby,elizabeth,,,,,,,,,,,,,,,
lilly,lillian,,,,,,,,,,,,,,,
linda,belinda,,,,,,,,,,,,,,,
linda,melinda,,,,,,,,,,,,,,,
lisa,melissa,,,,,,,,,,,,,,,
liz,elizabeth,,,,,,,,,,,,,,,
lizzie,elizabeth,,,,,,,,,,,,,,,
lois,louise,,,,,,,,,,,,,,,
lorie,loretta,,,,,,,,,,,,,,,
lorie,lorraine,,,,,,,,,,,,,,,
lou,louis,,,,,,,,,,,,,,,
lou,louise,,,,,,,,,,,,,,,
lou,lucinda,,,,,,,,,,,,,,,
lucy,lucinda,,,,,,,,,,,,,,,
luke,lucas,,,,,,,,,,,,,,,
luke,lucias,,,,,,,,,,,,,,,
lynn,caroline,,,,,,,,,,,,,,,
lynn,carolyn,,,,,,,,,,,,,,,
maddy,madeline,,,,,,,,,,,,,,,
maddy,madelyn,,,,,,,,,,,,,,,
madge,magdelina,,,,,,,,,,,,,,,
madge,margaretta,,,,,,,,,,,,,,,
madie,madeline,,,,,,,,,,,,,,,
madie,madelyn,,,,,,,,,,,,,,,
maggie,madeline,,,,,,,,,,,,,,,
maggie,magdelina,,,,,,,,,,,,,,,
maggie,margaret,,,,,,,,,,,,,,,
maggy,margaret,,,,,,,,,,,,,,,
mandy,amanda,,,,,,,,,,,,,,,
marge,margaret,,,,,,,,,,,,,,,
marge,margaretta,,,,,,,,,,,,,,,
margie,margaret,,,,,,,,,,,,,,,
margie,marjorie,,,,,,,,,,,,,,,
margy,margaret,,,,,,,,,,,,,,,
margy,marjorie,,,,,,,,,,,,,,,
mark,marcus,,,,,,,,,,,,,,,
marty,martin,,,,,,,,,,,,,,,
marv,marvin,,,,,,,,,,,,,,,
matt,mathew,,,,,,,,,,,,,,,
matt,matthew,,,,,,,,,,,,,,,
maud,madeline,,,,,,,,,,,,,,,
mel,melinda,,,,,,,,,,,,,,,
mel,melissa,,,,,,,,,,,,,,,
merv,mervin,,,,,,,,,,,,,,,
mick,michael,,,,,,,,,,,,,,,
mickey,michael,,,,,,,,,,,,,,,
mike,michael,,,,,,,,,,,,,,,
mindy,melinda,,,,,,,,,,,,,,,
minnie,wilhelmina,,,,,,,,,,,,,,,
missy,melissa,,,,,,,,,,,,,,,
mitch,mitchell,,,,,,,,,,,,,,,
monty,lamont,,,,,,,,,,,,,,,
nat,nathaniel,,,,,,,,,,,,,,,
nate,nathan,,,,,,,,,,,,,,,
nate,nathaniel,,,,,,,,,,,,,,,
nathan,jonathan,,,,,,,,,,,,,,,
neil,cornelius,,,,,,,,,,,,,,,
newt,newton,,,,,,,,,,,,,,,
nick,nicholas,,,,,,,,,,,,,,,
nickie,nicholas,,,,,,,,,,,,,,,
nora,eleanor,,,,,,,,,,,,,,,
nora,lenora,,,,,,,,,,,,,,,
obie,obediah,,,,,,,,,,,,,,,
ollie,oliver,,,,,,,,,,,,,,,
ozzy,oswald,,,,,,,,,,,,,,,
pat,patricia,,,,,,,,,,,,,,,
pat,patrick,,,,,,,,,,,,,,,
patsy,patricia,,,,,,,,,,,,,,,
patty,patricia,,,,,,,,,,,,,,,
peggy,margaret,,,,,,,,,,,,,,,
penny,penelope,,,,,,,,,,,,,,,
pete,peter,,,,,,,,,,,,,,,
phil,philip,,,,,,,,,,,,,,,
phil,phillip,,,,,,,,,,,,,,,
polly,paulina,,,,,,,,,,,,,,,
prissy,priscilla,,,,,,,,,,,,,,,
prudy,prudence,,,,,,,,,,,,,,,
randy,randolph,,,,,,,,,,,,,,,
ray,raymond,,,,,,,,,,,,,,,
reba,rebecca,,,,,,,,,,,,,,,
reggie,reginald,,,,,,,,,,,,,,,
rena,irene,,,,,,,,,,,,,,,
rich,aldrich,,,,,,,,,,,,,,,
rich,richard,,,,,,,,,,,,,,,
richie,aldrich,,,,,,,,,,,,,,,
richie,richard,,,,,,,,,,,,,,,
rick,derick,,,,,,,,,,,,,,,
rick,ricardo,,,,,,,,,,,,,,,
rick,richard,,,,,,,,,,,,,,,
ricky,broderick,,,,,,,,,,,,,,,
ricky,derick,,,,,,,,,,,,,,,
ricky,richard,,,,,,,,,,,,,,,
rob,robert,,,,,,,,,,,,,,,
rob,roberto,,,,,,,,,,,,,,,
robby,robert,,,,,,,,,,,,,,,
rod,broderick,,,,,,,,,,,,,,,
ron,aaron,,,,,,,,,,,,,,,
ron,ronald,,,,,,,,,,,,,,,
ron,veronica,,,,,,,,,,,,,,,
ronnie,aaron,,,,,,,,,,,,,,,
ronnie,ronald,,,,,,,,,,,,,,,
ronnie,veronica,,,,,,,,,,,,,,,
ronny,ronald,,,,,,,,,,,,,,,
ronny,veronica,,,,,,,,,,,,,,,
rose,rosabel,,,,,,,,,,,,,,,
rose,rosabella,,,,,,,,,,,,,,,
rose,rosalyn,,,,,,,,,,,,,,,
rose,roseann,,,,,,,,,,,,,,,
rose,roseanna,,,,,,,,,,,,,,,
rose,roxanna,,,,,,,,,,,,,,,
rose,roxanne,,,,,,,,,,,,,,,
roz,rosabel,,,,,,,,,,,,,,,
roz,rosabella,,,,,,,,,,,,,,,
roz,rosalyn,,,,,,,,,,,,,,,
rube,reuben,,,,,,,,,,,,,,,
rudy,rudolph,,,,,,,,,,,,,,,
russ,russell,,,,,,,,,,,,,,,
rusty,russell,,,,,,,,,,,,,,,
sal,solomon,,,,,,,,,,,,,,,
sam,samuel,,,,,,,,,,,,,,,
sammy,samuel,,,,,,,,,,,,,,,
sandra,cassandra,,,,,,,,,,,,,,,
sandy,cassandra,,,,,,,,,,,,,,,
sandy,sandra,,,,,,,,,,,,,,,
scott,prescott,,,,,,,,,,,,,,,
scotty,prescott,,,,,,,,,,,,,,,
shelly,michelle,,,,,,,,,,,,,,,
shelly,rachel,,,,,,,,,,,,,,,
shelly,shelton,,,,,,,,,,,,,,,
sherry,shirley,,,,,,,,,,,,,,,
sly,sylvester,,,,,,,,,,,,,,,
stella,estella,,,,,,,,,,,,,,,
steph,stephen,,,,,,,,,,,,,,,
steph,steven,,,,,,,,,,,,,,,
steve,stephen,,,,,,,,,,,,,,,
steve,steven,,,,,,,,,,,,,,,
sue,susan,,,,,,,,,,,,,,,
sue,susannah,,,,,,,,,,,,,,,
sully,sullivan,,,,,,,,,,,,,,,
susie,susan,,,,,,,,,,,,,,,
susie,susannah,,,,,,,,,,,,,,,
tabby,tabitha,,,,,,,,,,,,,,,
ted,theodore,,,,,,,,,,,,,,,
teddy,theodore,,,,,,,,,,,,,,,
terry,terence,,,,,,,,,,,,,,,
tess,teresa,,,,,,,,,,,,,,,
tess,theresa,,,,,,,,,,,,,,,
tessa,teresa,,,,,,,,,,,,,,,
tessa,theresa,,,,,,,,,,,,,,,
tessie,teresa,,,,,,,,,,,,,,,
tessie,theresa,,,,,,,,,,,,,,,
thad,thaddeus,,,,,,,,,,,,,,,
theo,theodore,,,,,,,,,,,,,,,
thom,thomas,,,,,,,,,,,,,,,
tilla,matilda,,,,,,,,,,,,,,,
tim,timothy,,,,,,,,,,,,,,,
timmy,timothy,,,,,,,,,,,,,,,
tina,augustina,,,,,,,,,,,,,,,
tina,christina,,,,,,,,,,,,,,,
tina,martina,,,,,,,,,,,,,,,
tish,latisha,,,,,,,,,,,,,,,
tish,tisha,,,,,,,,,,,,,,,
tisha,latisha,,,,,,,,,,,,,,,
toby,tobias,,,,,,,,,,,,,,,
tom,thom,,,,,,,,,,,,,,,
tom,thomas,,,,,,,,,,,,,,,
tommy,thom,,,,,,,,,,,,,,,
tommy,thomas,,,,,,,,,,,,,,,
tony,anthony,,,,,,,,,,,,,,,
tony,shelton,,,,,,,,,,,,,,,
tori,victoria,,,,,,,,,,,,,,,
torie,victoria,,,,,,,,,,,,,,,
torri,victoria,,,,,,,,,,,,,,,
torrie,victoria,,,,,,,,,,,,,,,
tory,victoria,,,,,,,,,,,,,,,
trisha,patricia,,,,,,,,,,,,,,,
trixie,beatrice,,,,,,,,,,,,,,,
trudy,gertrude,,,,,,,,,,,,,,,
val,valeri,,,,,,,,,,,,,,,
val,valerie,,,,,,,,,,,,,,,
van,sullivan,,,,,,,,,,,,,,,
vanna,vanessa,,,,,,,,,,,,,,,
vic,victor,,,,,,,,,,,,,,,
vic,vincent,,,,,,,,,,,,,,,
vic,vincenzon,,,,,,,,,,,,,,,
vicki,victoria,,,,,,,,,,,,,,,
vickie,victoria,,,,,,,,,,,,,,,
vicky,victoria,,,,,,,,,,,,,,,
vin,vincent,,,,,,,,,,,,,,,
vin,vincenzo,,,,,,,,,,,,,,,
vince,vincent,,,,,,,,,,,,,,,
vince,vinson,,,,,,,,,,,,,,,
vinnie,vincent,,,,,,,,,,,,,,,
vinnie,vincenzo,,,,,,,,,,,,,,,
waldo,oswald,,,,,,,,,,,,,,,
wendy,gwendolyn,,,,,,,,,,,,,,,
wilber,gilbert,,,,,,,,,,,,,,,
will,wilbur,,,,,,,,,,,,,,,
will,william,,,,,,,,,,,,,,,
will,wilson,,,,,,,,,,,,,,,
willie,wilbur,,,,,,,,,,,,,,,
willie,william,,,,,,,,,,,,,,,
willie,wilson,,,,,,,,,,,,,,,
wilma,wilhelmina,,,,,,,,,,,,,,,
winnie,winnifred,,,,,,,,,,,,,,,
winny,winnifred,,,,,,,,,,,,,,,
woody,elwood,,,,,,,,,,,,,,,
zach,zachariah,,,,,,,,,,,,,,,
aaron,aaron,,,,,,,,,,,,,,,
abbie,abbie,,,,,,,,,,,,,,,
abby,abby,,,,,,,,,,,,,,,
abel,abel,,,,,,,,,,,,,,,
abigail,abigail,,,,,,,,,,,,,,,
abraham,abraham,,,,,,,,,,,,,,,
ada,ada,,,,,,,,,,,,,,,
adam,adam,,,,,,,,,,,,,,,
adan,adan,,,,,,,,,,,,,,,
addie,addie,,,,,,,,,,,,,,,
adela,adela,,,,,,,,,,,,,,,
adelaide,adelaide,,,,,,,,,,,,,,,
adele,adele,,,,,,,,,,,,,,,
adeline,adeline,,,,,,,,,,,,,,,
adolfo,adolfo,,,,,,,,,,,,,,,
adolph,adolph,,,,,,,,,,,,,,,
adrian,adrian,,,,,,,,,,,,,,,
adriana,adriana,,,,,,,,,,,,,,,
adrienne,adrienne,,,,,,,,,,,,,,,
agnes,agnes,,,,,,,,,,,,,,,
agustin,agustin,,,,,,,,,,,,,,,
aida,aida,,,,,,,,,,,,,,,
aileen,aileen,,,,,,,,,,,,,,,
